row_id,pred_pce,unc_pce,pred_voc,unc_voc,pred_jsc,unc_jsc,pred_ff,unc_ff,split,name,SMILES,doi,pce,voc,jsc,ff,raw_unc_pce,raw_unc_voc,raw_unc_jsc,raw_unc_ff,pce_from_voc_jsc_ff,pce_abs_error,target_flag
18,17.8353214263916,0.6305437732157434,0.8607544898986816,0.0197260305735075,27.1269474029541,0.7228334512394594,76.58793640136719,2.580122808873874,train,BCBBr-C4PA,OP(CCCCN1C2=C(C(C=CC=C3)=C3C=C2)C4=C1C=CC(Br)=C4)(O)=O,10.1002/aenm.202300694,16.33,0.851,26.3,72.96,0.2028888314962387,0.0046774372458457,0.2556045055389404,0.6334168314933777,16.32939648,0.0006035199999985252,False
19,8.338568687438965,1.2167531606132582,0.7917892336845398,0.0338578425194259,16.22338104248047,1.8987212957901984,65.37490844726562,3.753573730953809,train,CBSA,O=S(=O)(O)c1ccc(Cl)cc1,10.1002/adma.201600197,7.6,0.787,15.796,61.2,0.3915122747421264,0.0080283731222152,0.6714156866073608,0.9214975237846376,7.608048624,0.008048624000000615,False
30,17.6695556640625,0.9573455945577236,0.8711821436882019,0.0250809163902244,26.34075927734375,0.9446338550403522,77.22239685058594,2.9014277605430143,train,4Cl-PACz,O=P(O)(O)CCn1c2c(Cl)cc(Cl)cc2c2cc(Cl)cc(Cl)c21,10.1016/j.cej.2022.140138,16.8,0.85,25.2,78.3,0.3080432116985321,0.0059471880085766,0.3340363800525665,0.7122967839241028,16.771859999999997,0.02814000000000405,False
31,18.30142974853516,1.0656563995920791,0.8904701471328735,0.0280581610991734,26.124431610107425,1.0494780563922184,79.1141357421875,2.635507346461478,train,4Cl-PACz,O=P(O)(O)CCn1c2c(Cl)cc(Cl)cc2c2cc(Cl)cc(Cl)c21,10.1016/j.cej.2022.140138,18.2,0.9,25.6,78.8,0.3428941667079925,0.0066531524062156,0.3711108267307281,0.6470136642456055,18.155520000000003,0.04447999999999652,False
33,16.47381591796875,0.8017529409389713,0.8366260528564453,0.0211213272516138,26.798095703125,0.8186451252236756,73.37879943847656,2.880772154341797,train,2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1063/5.0215972,15.67,0.813,27.03,71.29,0.2579784691333771,0.0050082900561392,0.2894849181175232,0.7072258591651917,15.666255531000001,0.003744468999999029,False
34,17.12003517150879,0.778527975396195,0.8496947288513184,0.0190511164065302,26.851438522338867,0.636085614305438,75.06819152832031,1.889302449708257,train,Br-2PACz,O=P(O)(O)CCn1c2ccc(Br)cc2c2cc(Br)ccc21,10.1016/j.joule.2024.03.009,17.7,0.858,27.9,73.6,0.2505054175853729,0.0045174015685915,0.2249291986227035,0.4638213217258453,17.618515199999997,0.08148480000000191,False
48,17.745309829711914,0.7338983616746524,0.8545017242431641,0.0179379972187917,27.24165916442871,0.8128435211132171,76.21208953857422,2.4543102194780437,train,Br-2EPT,O=P(O)(O)CCN1c2ccc(Br)cc2Sc2cc(Br)ccc21,10.1002/adfm.202208793,17.46,0.853,27.62,74.22,0.2361450344324112,0.0042534586973488,0.287433385848999,0.6025300025939941,17.486128091999998,0.026128091999996883,False
49,17.882095336914062,0.7322222544582377,0.8633275032043457,0.0191180257467279,26.951190948486328,0.7692344850502979,76.80726623535156,2.1929035151958254,train,Br-2EPSe,O=P(O)(O)CCN1c2ccc(Br)cc2[Se]c2cc(Br)ccc21,10.1002/adfm.202208793,17.91,0.855,27.87,75.12,0.2356057167053222,0.0045332671143114,0.2720125913619995,0.5383549928665161,17.900232120000002,0.009767879999998286,False
50,14.9141206741333,2.1468104348529,0.9187884330749512,0.0693675725854646,23.123027801513672,2.5983793452935475,70.27731323242188,6.789850483723101,train,JJ25,OP(O)(=O)CCCCN1C2=C(C3=CC=CC=C3C(Br)=C2)C2=C1C=C(Br)C1=CC=CC=C12,10.1002/adfm.202303653,18.16,0.86,28.07,75.23,0.6907749772071838,0.0164484418928623,0.9188250303268432,1.666899561882019,18.16067246,0.000672460000000541,False
51,15.29871654510498,1.389318153799282,0.8568134307861328,0.0448298195851778,25.43755340576172,2.0547918460657795,70.21061706542969,4.693415224241484,train,JJ25,OP(O)(=O)CCCCN1C2=C(C3=CC=CC=C3C(Br)=C2)C2=C1C=C(Br)C1=CC=CC=C12,10.1002/adfm.202303653,16.03,0.84,27.34,69.82,0.4470381736755371,0.0106300488114357,0.7266045212745667,1.1522274017333984,16.034581919999997,0.004581919999996131,False
52,14.796253204345703,2.4599489235884704,0.9175880551338196,0.0634660552711882,23.07256317138672,2.776103385468366,70.01534271240234,7.192532347246193,train,JJ25,OP(O)(=O)CCCCN1C2=C(C3=CC=CC=C3C(Br)=C2)C2=C1C=C(Br)C1=CC=CC=C12,10.1002/adfm.202303653,8.8,0.98,13.42,66.9,0.7915329337120056,0.015049073845148,0.98167085647583,1.765757441520691,8.798420400000001,0.0015795999999994592,False
53,17.879539489746094,1.1804272079432792,0.8623228669166565,0.0302107620842191,27.34803771972656,1.0449488980073722,75.96734619140625,2.671214478954931,train,JJ25,OP(O)(=O)CCCCN1C2=C(C3=CC=CC=C3C(Br)=C2)C2=C1C=C(Br)C1=CC=CC=C12,10.1002/adfm.202303653,16.59,0.86,27.49,70.2,0.3798237442970276,0.007163577247411,0.3695092499256134,0.6557797193527222,16.596262799999998,0.0062627999999982364,False
54,17.847824096679688,0.7559861324889928,0.8611925840377808,0.0194684165543379,26.72269630432129,0.8206567828620809,77.91728973388672,2.2913009806386864,train,3-Br-2PACz,C1=CC2=C(C=C1Br)C3=C(N2CCP(=O)(O)O)C=CC=C3,10.1002/adfm.202406060,19.35,0.862,28.26,79.42,0.2432521730661392,0.0046163517981767,0.2901962697505951,0.5625114440917969,19.346807304000002,0.0031926959999992732,False
55,17.64211082458496,0.693973129338247,0.8514146208763123,0.0168825161730155,27.130373001098636,0.7782602700906165,76.1929931640625,2.464019636324074,train,Br-2PACz,O=P(O)(O)CCn1c2ccc(Br)cc2c2cc(Br)ccc21,10.1002/adfm.202406060,18.32,0.846,27.6,78.42,0.2232983708381652,0.0040031829848885,0.2752042412757873,0.6049136519432068,18.31075632,0.009243680000000865,False
56,18.005277633666992,0.8414202714410935,0.8545786142349243,0.0219436870518679,27.26201057434082,0.8303409561663074,77.13279724121094,2.8938531965970653,train,Cl-2PACz,ClC1=CC2=C(N(CCP(O)(O)=O)C3=C2C=C(Cl)C=C3)C=C1,10.1002/adfm.202406060,18.21,0.852,27.13,78.79,0.2707421481609344,0.0052032880485057,0.2936207354068756,0.7104372382164001,18.212119404,0.002119403999998326,False
57,17.679580688476562,1.2539978162080911,0.8564191460609436,0.0360891829014727,26.545503616333008,1.1925246215199805,77.70941925048828,3.86466814479456,train,2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1002/adfm.202406060,18.31,0.853,27.5,78.07,0.4034964144229889,0.0085574686527252,0.4216941893100738,0.948771059513092,18.31327025,0.003270249999999919,False
60,17.899240493774414,0.7561014913450171,0.8615151643753052,0.0216693982298567,26.635831832885746,0.8316946469362627,78.04476928710938,2.399854839407624,train,3-Br-2PACz,C1=CC2=C(C=C1Br)C3=C(N2CCP(=O)(O)O)C=CC=C3,10.1002/adfm.202406060,18.6,0.894,26.41,78.77,0.2432892918586731,0.0051382486708462,0.2940994203090668,0.5891612768173218,18.598022357999998,0.001977642000003499,False
61,17.915910720825195,0.8168863927282362,0.8607651591300964,0.0179408467228457,26.75360870361328,0.7477438223561135,77.8443374633789,2.793690161918518,train,3-Br-2PACz,C1=CC2=C(C=C1Br)C3=C(N2CCP(=O)(O)O)C=CC=C3,10.1002/adfm.202406060,17.36,0.847,26.49,78.1,0.2628479301929474,0.0042541343718767,0.2644131779670715,0.6858473420143127,17.52332043,0.16332042999999885,False
62,17.795888900756836,0.8808027012277353,0.8581045866012573,0.0196964966717367,26.75455665588379,0.7590680667836952,77.64275360107422,2.313232205756886,train,3-Br-2PACz,C1=CC2=C(C=C1Br)C3=C(N2CCP(=O)(O)O)C=CC=C3,10.1002/adfm.202406060,17.51,0.851,27.28,75.52,0.2834141552448272,0.0046704341657459,0.2684175968170166,0.5678955316543579,17.532179455999998,0.022179455999996378,False
63,17.335935592651367,0.8311782944847131,0.8427950143814087,0.0176478662539794,27.000179290771484,0.7019351020013356,76.55110931396484,2.062494181803949,train,3-Br-2PACz,C1=CC2=C(C=C1Br)C3=C(N2CCP(=O)(O)O)C=CC=C3,10.1002/adfm.202406060,17.83,0.84,27.88,76.14,0.2674466073513031,0.0041846628300845,0.2482145428657531,0.5063396692276001,17.83137888,0.0013788800000007484,False
64,17.828577041625977,0.9327677210984902,0.8600000739097595,0.0202958705058783,26.75481986999512,0.7404332853888949,77.78931427001953,2.4405622329584147,train,3-Br-2PACz,C1=CC2=C(C=C1Br)C3=C(N2CCP(=O)(O)O)C=CC=C3,10.1002/adfm.202406060,13.35,0.856,19.95,78.14,0.3001348376274109,0.0048125577159225,0.261828064918518,0.5991548895835876,13.344124079999999,0.005875920000001145,False
65,17.925628662109375,0.8665950841432631,0.8755592703819275,0.0253793032578922,26.324493408203125,0.9534214673676902,77.88746643066406,2.3638155701272603,train,2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1002/adfm.202417786,18.54,0.88,26.5,79.5,0.2788425981998443,0.0060179415158927,0.3371438086032867,0.5803136825561523,18.5394,0.0005999999999986017,False
66,19.23250389099121,1.0553960837729988,0.8840417861938477,0.0237992817353038,27.411426544189453,1.0722847371023942,79.44690704345703,2.9907948929066515,train,PPh-2PACz,O=P(O)(O)CCn1c2cc(-c3ccc([*])cc3)ccc2c2ccc(-c3ccc([*])cc3)cc21,10.1002/adfm.202417786,19.63,0.888,27.36,80.8,0.3395927250385284,0.0056432867422699,0.37917560338974,0.7342362999916077,19.63090944,0.0009094400000009273,False
67,19.07511329650879,1.190805059200573,0.8781156539916992,0.0236590217225188,27.515254974365234,0.8505477111784162,78.45183563232422,2.450002395640202,train,Ph-2PACz,O=P(O)(O)CCn1c2cc(-c3ccccc3)ccc2c2ccc(-c3ccccc3)cc21,10.1002/adfm.202417786,18.54,0.887,26.68,78.4,0.3831630051136017,0.0056100282818078,0.3007661402225494,0.6014724373817444,18.553485440000003,0.013485440000003734,False
68,17.751819610595703,0.9272595788521892,0.863629937171936,0.0187537546533464,26.70610237121582,0.9062808002486008,77.00469207763672,2.3566571483251457,train,2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1002/adfm.202417786,18.78,0.861,27.45,79.5,0.2983624935150146,0.0044468911364674,0.3204741775989532,0.5785562992095947,18.78938775,0.009387749999998363,False
69,19.238649368286133,1.0146005427327534,0.8846353888511658,0.0280936159208085,27.37593650817871,1.0810205177883725,79.38982391357422,2.502675939541658,train,PPh-2PACz,O=P(O)(O)CCn1c2cc(-c3ccc([*])cc3)ccc2c2ccc(-c3ccc([*])cc3)cc21,10.1002/adfm.202417786,19.53,0.863,28.25,80.3,0.3264660239219665,0.0066615594550967,0.3822647035121918,0.6144037246704102,19.57693925,0.046939249999997656,False
70,17.69904136657715,0.9232042820620088,0.8634811639785767,0.0173951774975029,26.61410903930664,0.8117520225973603,76.9604263305664,2.46601731284652,train,2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1002/adfm.202417786,18.82,0.903,26.62,78.3,0.2970576286315918,0.0041247452609241,0.287047415971756,0.6054040789604187,18.82164438,0.0016443799999983355,False
71,19.273670196533203,1.1699967482313711,0.8843596577644348,0.0287453727123165,27.357635498046875,0.7924895305280096,79.38465881347656,2.633024332631257,train,PPh-2PACz,O=P(O)(O)CCn1c2cc(-c3ccc([*])cc3)ccc2c2ccc(-c3ccc([*])cc3)cc21,10.1002/adfm.202417786,19.44,0.905,27.06,79.4,0.3764675557613373,0.0068161040544509,0.2802359163761139,0.6464040875434875,19.4445042,0.004504199999999514,False
72,17.084543228149414,0.9523502921233914,0.8411372303962708,0.0194253106866693,27.686891555786133,0.8188566657436973,72.9845199584961,3.572564766258281,train,t-Bu-3PACz,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2CCCP(=O)(O)O,10.1002/adfm.202418223,17.6,0.844,28.8,72.5,0.3064358830451965,0.0046061305329203,0.2895597219467163,0.877060055732727,17.62272,0.02271999999999963,False
73,18.646209716796875,0.894791919129144,0.8663852214813232,0.0271887461875202,27.42583465576172,0.9716476637262096,78.04846954345703,2.3616413852392557,train,Ph-3PACz,O=P(O)(O)CCCn1c2ccc(-c3ccccc3)cc2c2cc(-c3ccccc3)ccc21,10.1002/adfm.202418223,19.2,0.85,28.7,78.5,0.28791543841362,0.0064469967037439,0.3435888588428497,0.5797799229621887,19.150075,0.04992499999999822,False
74,18.44555282592773,0.8344257551109078,0.8648403286933899,0.0291029491404186,27.548057556152344,0.9393900099583812,77.78333282470703,2.0227130322897566,train,Bz-3PACz,O=P(O)(O)CCCn1c2ccc3ccccc3c2c2c3ccccc3ccc21,10.1002/adfm.202418223,18.4,0.846,28.2,77.2,0.2684915363788605,0.0069008925929665,0.3321820795536041,0.4965734481811523,18.4177584,0.01775840000000173,False
75,19.08035659790039,1.0376061828872796,0.8808571696281433,0.0256131000577868,27.328035354614254,0.9453627849039647,79.16145324707031,2.6884593705490354,train,Ph-3PACz,O=P(O)(O)CCCn1c2ccc(-c3ccccc3)cc2c2cc(-c3ccccc3)ccc21,10.1002/adfm.202418223,18.6,0.885,26.9,78.2,0.3338685035705566,0.0060733794234693,0.3342941403388977,0.6600133180618286,18.616683000000002,0.016683000000000447,False
76,17.95713233947754,0.9882733455370832,0.8499922752380371,0.022193373126264,27.60472679138184,0.7689837547526627,76.59822082519531,2.4075673081013558,train,Ph-3PACz,O=P(O)(O)CCCn1c2ccc(-c3ccccc3)cc2c2cc(-c3ccccc3)ccc21,10.1002/adfm.202418223,17.6,0.852,27.2,76.0,0.3179947733879089,0.0052624936215579,0.2719239294528961,0.5910546779632568,17.612544,0.012543999999998334,False
77,16.79937171936035,0.9588903195683812,0.8447373509407043,0.0227936542456385,26.614707946777344,1.3515215104155582,74.31462097167969,2.735138670932909,train,JJ36,O=P(O)(O)CCCCn1c2cc(-c3ccccc3)ccc2c2ccc(-c3ccccc3)cc21,10.1002/adfm.202423178,19.22,0.84,29.29,78.13,0.3085402548313141,0.0054048323072493,0.4779178202152252,0.6714730262756348,19.22279268,0.0027926800000024343,False
79,16.438074111938477,1.6647760221585617,0.84272301197052,0.0301165634894828,26.49742317199707,1.4267459092889017,73.6199951171875,5.1931864004239,train,JJ36,O=P(O)(O)CCCCn1c2cc(-c3ccccc3)ccc2c2ccc(-c3ccccc3)cc21,10.1002/adfm.202423178,16.5,0.844,25.31,77.24,0.5356717109680176,0.0071412408724427,0.5045182704925537,1.2749205827713013,16.499730735999997,0.0002692640000034885,False
81,16.659868240356445,1.4067064521159758,0.8450950980186462,0.0274335580585653,26.545848846435547,1.2257061426903897,74.03681182861328,3.88878787941365,train,JJ36,O=P(O)(O)CCCCn1c2cc(-c3ccccc3)ccc2c2ccc(-c3ccccc3)cc21,10.1002/adfm.202423178,18.84,0.851,28.5,77.69,0.4526331722736358,0.006505046505481,0.4334276616573334,0.9546924233436584,18.84254415,0.002544149999998524,False
83,8.29350471496582,2.6301715438569064,0.7392463684082031,0.0842561389684844,18.588232040405277,5.952417836672051,59.51514434814453,7.250633948271169,train,JJ36,O=P(O)(O)CCCCn1c2cc(-c3ccccc3)ccc2c2ccc(-c3ccccc3)cc21,10.1002/adfm.202423178,5.72,0.728,15.49,50.72,0.8463051319122314,0.0199788194149732,2.1048622131347656,1.7800213098526,5.719552384,0.000447615999999762,False
86,17.88666343688965,0.8537660308589247,0.8596265912055969,0.0170203547946917,27.053699493408203,0.7909795020430582,76.76673126220703,2.166694814995899,train,2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1002/adfm.202505515,19.0,0.857,28.5,77.8,0.2747146189212799,0.0040358672849833,0.2797019481658935,0.5319207906723022,19.002260999999997,0.002260999999997182,False
87,17.97148895263672,0.6515541821567196,0.8623143434524536,0.0189787535358307,27.11748313903809,0.7468768433403912,77.10983276367188,2.033390210270749,train,2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1002/adfm.202505515,18.2,0.836,28.4,76.9,0.209649309515953,0.0045002428814768,0.2641066014766693,0.4991946816444397,18.2579056,0.057905600000001556,False
88,17.89906883239746,0.83947607413334,0.860715389251709,0.0160090400798434,27.06946182250977,0.8822705298306841,76.88423156738281,1.8144099744806417,train,2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1002/adfm.202505515,18.7,0.89,26.9,78.8,0.2701165676116943,0.0037960642948746,0.3119837939739227,0.4454353153705597,18.865508,0.1655079999999991,False
96,17.75899314880371,0.8207302368742547,0.8598774671554565,0.015781842699917,26.94865608215332,0.7322037692064108,76.59451293945312,2.118951365827645,train,Br-2PACz,O=P(O)(O)CCn1c2ccc(Br)cc2c2cc(Br)ccc21,10.1002/adfm.202512687,19.9,0.89,27.9,80.3,0.2640847563743591,0.0037421912420541,0.2589179873466491,0.5201998353004456,19.939293,0.03929300000000069,False
97,18.0375919342041,0.8013643978630804,0.8607763051986694,0.0157377460846292,26.95284843444824,0.7525680418407986,77.36345672607422,2.4422112629706234,train,Br-2PACz,O=P(O)(O)CCn1c2ccc(Br)cc2c2cc(Br)ccc21,10.1002/adma.202400342,18.65,0.85,27.63,79.69,0.2578534483909607,0.0037317350506782,0.2661190927028656,0.5995597243309021,18.715594949999996,0.06559494999999771,False
98,8.331035614013672,1.496423873265004,0.7907021641731262,0.0270932337966349,16.258346557617188,1.7763330530475636,65.11698150634766,3.8521549884636967,train,CBSA,O=S(=O)(O)c1ccc(Cl)cc1,10.1002/adma.201600197,8.1,0.772,16.415,63.7,0.4815013706684112,0.0064243488013744,0.6281374096870422,0.9456990957260132,8.07230606,0.027693939999998918,False
99,8.27169418334961,1.5554958507756305,0.7885757684707642,0.0341831062392538,16.33553695678711,1.8639521250914357,65.04927062988281,4.100732180981319,train,CBSA,O=S(=O)(O)c1ccc(Cl)cc1,10.1002/adma.201600197,8.3,0.782,16.79,63.3,0.5005088448524475,0.0081054996699094,0.6591207981109619,1.00672447681427,8.311150739999999,0.011150739999997938,False
100,8.350360870361328,1.5441900345416142,0.7888267636299133,0.0379629979147596,16.333847045898438,1.9007251154730809,65.31693267822266,2.746501730802077,train,CBSA,O=S(=O)(O)c1ccc(Cl)cc1,10.1002/adma.201600197,9.0,0.802,16.414,68.6,0.4968709945678711,0.009001787751913,0.6721242666244507,0.6742626428604126,9.030523208,0.03052320799999997,False
101,8.438204765319824,1.8795168799748192,0.7965668439865112,0.0408227452584019,16.182147979736328,2.1042535593686926,65.49772644042969,4.1735876476985645,train,CBSC,O=S(=O)(Cl)c1ccc(Cl)cc1,10.1002/adma.201600197,8.8,0.803,16.731,65.2,0.6047684550285339,0.0096798911690711,0.7440949082374573,1.02461040019989,8.759615436,0.04038456400000001,False
102,8.422910690307617,1.5889648309261983,0.7876328229904175,0.0334544580061649,16.264320373535156,2.0278749583353104,65.2181396484375,3.986365442861336,train,CBSA,O=S(=O)(O)c1ccc(Cl)cc1,10.1002/adma.201600197,9.2,0.798,16.406,69.9,0.5112780928611755,0.0079327225685119,0.7170863151550293,0.9786475896835328,9.151299612,0.04870038799999854,False
103,8.289506912231445,1.642155498120735,0.7901187539100647,0.0406333975796377,16.171953201293945,1.5908224675959322,65.00359344482422,4.153826480037539,train,CBSA,O=S(=O)(O)c1ccc(Cl)cc1,10.1002/adma.201600197,8.3,0.789,16.397,64.3,0.5283931493759155,0.0096349930390715,0.5625381469726562,1.0197590589523315,8.318640818999999,0.018640818999998032,False
104,8.240255355834961,1.7939084755168095,0.7907317280769348,0.0448700504191213,16.075773239135742,1.725909378192648,65.1922607421875,3.5742378324853323,train,CBSA,O=S(=O)(O)c1ccc(Cl)cc1,10.1002/adma.201600197,8.0,0.788,15.86,63.8,0.5772224068641663,0.0106395883485674,0.6103068590164185,0.8774707913398743,7.97351984,0.026480160000000197,False
105,8.238788604736328,1.4007767012686128,0.7916620373725891,0.0368194296847339,16.16408348083496,1.984330480056589,65.3946533203125,3.867409001656725,train,CBSA,O=S(=O)(O)c1ccc(Cl)cc1,10.1002/adma.201600197,7.8,0.788,15.462,64.3,0.4507251679897308,0.0087306248024106,0.7016883492469788,0.9494439363479614,7.834348007999999,0.034348007999999375,False
106,8.328498840332031,1.415653223739041,0.7932052612304688,0.0429480628803715,16.327857971191406,1.7205291695404,65.21340942382812,3.935699287084282,train,CBSA,O=S(=O)(O)c1ccc(Cl)cc1,10.1002/adma.201600197,7.6,0.787,15.796,61.2,0.4555119574069977,0.0101838465780019,0.6084043383598328,0.96620911359787,7.608048624,0.008048624000000615,False
107,8.186783790588379,1.631265548015622,0.7862014174461365,0.0369859263440816,16.348068237304688,1.838045912227938,64.72188568115234,3.4364098063589075,train,CBA,O=C(O)c1ccc(Cl)cc1,10.1002/adma.201600197,8.6,0.795,16.325,65.9,0.5248891115188599,0.0087701044976711,0.6499599814414978,0.8436341881752014,8.552749125,0.04725087499999958,False
108,6.83845329284668,2.045610292279163,0.7200309038162231,0.0536044539354468,15.160056114196776,2.917901271574358,62.17733383178711,4.152939325198815,train,FBA,O=C(O)c1ccc(F)cc1,10.1002/adma.201600197,7.1,0.716,16.123,61.9,0.6582120060920715,0.012710690498352,1.0318126678466797,1.0195412635803225,7.1457780920000005,0.045778092000000825,False
110,8.4268798828125,1.571373601053062,0.7951752543449402,0.0442311134501253,16.350120544433594,1.4911658128928202,65.8177261352539,4.0880167805397125,train,CBSC,O=S(=O)(Cl)c1ccc(Cl)cc1,10.1002/adma.201600197,9.1,0.801,16.727,68.1,0.5056177973747253,0.0104880835860967,0.527298092842102,1.0036028623580933,9.124260687000001,0.024260687000001724,False
111,17.78408432006836,0.998668331590334,0.8727602362632751,0.023774423690978,25.83833122253418,1.1794418095661945,79.17920684814453,3.109783382397719,train,2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1002/adma.202400342,19.19,0.86,28.21,78.42,0.3213395476341247,0.0056373924016952,0.4170679152011871,0.7634478211402893,19.025162520000002,0.1648374799999992,False
112,17.841798782348633,0.8214622168334361,0.8701058626174927,0.023826694710556,25.92481231689453,1.0286612893148042,79.24800872802734,2.699686953570911,train,2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1002/adma.202400342,20.17,0.88,28.4,80.86,0.2643202841281891,0.0056497869081795,0.3637497127056122,0.6627696752548218,20.208531199999996,0.038531199999994215,False
113,17.883647918701172,0.888440281819163,0.8680622577667236,0.0206090783295049,26.18522071838379,0.9401775137906848,78.8865737915039,2.201255978458488,train,2PACz,O=P(O)(O)CCn1c2ccccc2c2ccccc21,10.1002/adma.202400342,18.27,0.87,26.68,78.35,0.285871684551239,0.004886825568974,0.3324605524539947,0.5404055118560791,18.1862886,0.08371139999999855,False
