row_id,graph_gate,smiles_gate,tabular_gate
1000112,0.00034269707975909114,0.000381126010324806,0.9992762207984924
1000113,0.00018638843903318048,0.00039488961920142174,0.9994187355041504
1000114,0.00035963734262622893,0.0004642850544769317,0.9991760849952698
1000115,0.0001584290585014969,0.00031589792342856526,0.9995256662368774
1000116,0.00017488442244939506,0.0003675760526675731,0.9994575381278992
1000117,0.00016406807117164135,0.0005339558701962233,0.9993020296096802
1000118,0.00015857779362704605,0.0003673145838547498,0.9994741082191467
1000119,0.00024179834872484207,0.0006213926826603711,0.9991368651390076
1000120,0.00012507065548561513,0.0005329802515916526,0.9993419051170349
1000121,0.00011152723163831979,0.0006185392267070711,0.9992700219154358
1000122,8.94399854587391e-05,0.0003313964989501983,0.999579131603241
1000123,0.00015525991329923272,0.0005210238741710782,0.9993237257003784
1000124,7.892149005783722e-05,0.0005402055103331804,0.9993809461593628
1000125,0.00026892757159657776,0.00042234797729179263,0.9993088245391846
1000126,0.00012866609904449433,0.00035167523310519755,0.9995197057723999
1000127,0.00038244586903601885,0.0005328733241185546,0.9990847110748291
1000128,0.0003227491397410631,0.0006304181879386306,0.9990468621253967
1000129,0.0003181002102792263,0.0005432732286863029,0.999138593673706
1000130,0.00017634771938901395,0.0002696832234505564,0.9995539784431458
1000131,0.00013952305016573519,0.0004567731521092355,0.999403715133667
1000132,0.00011232370889047161,0.00017832487355917692,0.9997093081474304
1000133,7.104709948180243e-05,0.0002651624090503901,0.9996638298034668
1000134,0.00016254055663011968,0.0006126981461420655,0.9992246627807617
1000135,0.00011681646719807759,0.0002872201439458877,0.9995960593223572
1000136,8.699716272531077e-05,0.0003297377552371472,0.9995833039283752
1000137,0.0002479485410731286,0.0005902463453821838,0.9991618394851685
1000138,0.00012875127140432596,0.0003334980574436486,0.9995377063751221
1000139,0.00042793399188667536,0.0013674984220415354,0.9982045888900757
1000140,0.00035408776602707803,0.0007600706303492188,0.9988858103752136
1000141,0.00021311761520337313,0.0003576517046894878,0.9994291663169861
1000142,0.0003966618387494236,0.0004759106959681958,0.9991274476051331
1000143,0.0006598107283934951,0.000653195776976645,0.9986869692802429
1000144,0.00016739836428314447,0.0006438527489081025,0.9991888403892517
1000145,0.00023242128372658044,0.0003494638076517731,0.9994181394577026
1000146,0.00011161318252561614,0.00020297376613598317,0.9996854066848755
1000147,0.00011010433809133247,0.00019964316743426025,0.9996902942657471
1000148,0.00020696528372354805,0.00041050140862353146,0.999382495880127
1000149,0.00032047979766502976,0.00039528749766759574,0.9992843270301819
1000150,0.00040954540600068867,0.0005527497851289809,0.9990377426147461
1000151,0.00043174828169867396,0.0011690843384712934,0.9983990788459778
1000152,0.00032422045478597283,0.0007648305618204176,0.9989109039306641
1000153,0.00029115023789927363,0.0006171938148327172,0.999091625213623
1000154,0.0009425269090570509,0.0013945321552455425,0.9976629018783569
1000155,0.00015962614270392805,0.0003879549913108349,0.9994524121284485
1000156,0.0002827857679221779,0.0003481613239273429,0.9993690848350525
1000157,0.00015459858695976436,0.0002729372354224324,0.9995724558830261
1000158,0.00017344095977023244,0.00041530010639689863,0.9994112253189087
1000159,0.00016841388423927128,0.0008639462175779045,0.9989676475524902
1000160,0.0001994221529457718,0.00045120003051124513,0.9993494153022766
1000161,0.00019587489077821374,0.00029035829356871545,0.9995137453079224
1000162,0.0004365642962511629,0.0005775093450210989,0.9989859461784363
1000163,0.00042630301322788,0.0009656132897362113,0.9986081719398499
1000164,0.0004052006988786161,0.0005646501667797565,0.9990302324295044
1000165,0.00018362551054451615,0.0005052806809544563,0.999311089515686
1000166,0.00016498017066624016,0.00025348749477416277,0.999581515789032
1000167,0.00014918736997060478,0.00045444874558597803,0.9993964433670044
1000168,0.00033944586175493896,0.0005987506010569632,0.9990618824958801
1000169,0.0002581871231086552,0.0003162285720463842,0.9994256496429443
1000170,0.00011849684233311564,0.0005435736384242773,0.9993378520011902
1000171,0.00011668496154015884,0.00037409173091873527,0.9995092153549194
1000172,0.00014735506556462497,0.0003010458603966981,0.9995515942573547
1000173,0.00020180588762741536,0.0004890964482910931,0.9993090629577637
1000174,0.00022431982506532222,0.0007541128434240818,0.9990215301513672
1000175,0.00022784678731113672,0.0004357974976301193,0.999336302280426
1000176,0.00017277855658903718,0.00034207446151413023,0.9994851350784302
1000177,0.00017703234334476292,0.00021473846572916955,0.9996082186698914
1000178,0.0002487068413756788,0.0005570947541855276,0.9991942048072815
1000179,0.00032451629522256553,0.00098804768640548,0.9986874461174011
1000180,0.0001678881817497313,0.00036527920747175813,0.9994668364524841
1000181,0.00035956635838374496,0.0006101145409047604,0.999030351638794
1000182,0.0002615400298964232,0.00034847919596359134,0.9993900060653687
1000183,0.0006708657019771636,0.0005904750432819128,0.9987385869026184
1000184,0.00019547257397789508,0.0004622339329216629,0.9993422627449036
1000185,0.0001204735817736946,0.00031599635258316994,0.9995635151863098
1000186,0.0001439406769350171,0.0003107061784248799,0.9995452761650085
1000187,0.0002469294995535165,0.0003018998831976205,0.9994511008262634
1000188,0.00034405128099024296,0.0006976044969633222,0.9989583492279053
1000189,0.00014229098451323807,0.0002896804071497172,0.9995680451393127
1000190,0.00019479203911032528,0.0002808581630233675,0.9995243549346924
1000191,0.00014825085236225277,0.00033716054167598486,0.9995145797729492
1000192,0.0004018758481834084,0.000540805805940181,0.9990573525428772
1000193,0.00019684157450683415,0.0006017070263624191,0.9992013573646545
1000194,0.0002871585893444717,0.00034615714685060084,0.9993667006492615
1000195,0.00017900635430123657,0.00034094470902346075,0.9994800686836243
1000196,0.0002466336591169238,0.0004083181847818196,0.9993451237678528
1000197,0.00015408654871862382,0.00037800974678248167,0.9994679093360901
1000198,0.00011243667540838942,0.0001810892135836184,0.9997064471244812
1000199,0.00015871308278292418,0.0002935478405561298,0.9995476603507996
1000200,0.0003012323868460953,0.0009470620425418019,0.9987517595291138
1000201,0.00031772002694197,0.0005007550935260952,0.9991815686225891
1000202,0.0002246339136036113,0.0003306536818854511,0.9994447827339172
1000203,0.0002081441634800285,0.00037717618397437036,0.9994146823883057
1000204,0.00012342848640400916,0.00030292102019302547,0.9995736479759216
1000205,0.00016314267122652382,0.00025753601221367717,0.9995793700218201
1000206,0.00016195871285162866,0.00034397590206936,0.9994940757751465
1000207,8.379800419788808e-05,0.00018240783538203686,0.9997337460517883
1000208,0.0009352561901323497,0.0013473142171278596,0.9977174997329712
1000209,0.0005709446268156171,0.0008847653516568244,0.9985443353652954
1000210,0.00032521929824724793,0.0006558905588462949,0.9990189075469971
1000211,0.0001106146301026456,0.00027386785950511694,0.9996155500411987
1000212,0.00017031515017151833,0.00027477103867568076,0.9995549321174622
1000213,0.0002416064089629799,0.0003239050565753132,0.9994344115257263
1000214,0.00028636615024879575,0.0005143167218193412,0.9991993308067322
1000215,0.0003084608179051429,0.0005171180819161236,0.9991744160652161
1000216,0.00017304440552834421,0.0002253569255117327,0.9996016621589661
1000217,0.0004243917646817863,0.0004769597144331783,0.9990986585617065
1000218,0.0004229797050356865,0.0010862505296245217,0.9984906911849976
1000219,0.00024108748766593635,0.00040507540688849986,0.99935382604599
1000220,0.0002489755570422858,0.00030787361902184784,0.9994431138038635
1000221,0.00012068840442225337,0.00017167878104373813,0.9997075200080872
1000222,0.00026741137844510376,0.0005271435948088765,0.9992054104804993
1000223,0.00045205207425169647,0.0007798835868015885,0.9987680315971375
1000224,0.00040585710667073727,0.000632174254860729,0.9989619255065918
1000225,0.00019284362497273833,0.00041733987745828927,0.9993897676467896
1000226,0.00016914709703996778,0.00026930260355584323,0.9995614886283875
1000227,0.0002697990566957742,0.00044767779763787985,0.9992825388908386
1000228,0.00024521807790733874,0.0005178943974897265,0.9992368221282959
1000229,0.0002463226846884936,0.0005304251099005342,0.9992232322692871
1000230,0.0003125775547232479,0.00047707356861792505,0.9992103576660156
1000231,0.00016274403606075794,0.00025058022583834827,0.9995866417884827
1000232,0.0001429192634532228,0.0004350089584477246,0.9994220733642578
1000233,0.00018197578901890665,0.00039849718450568616,0.9994195699691772
1000234,0.0001847193925641477,0.000502196024172008,0.9993129968643188
1000235,0.00023432893794961274,0.0003844132588710636,0.9993811845779419
1000236,0.00018951833772007376,0.0003633011656347662,0.9994471669197083
1000237,0.00011791679571615532,0.0003502142499201,0.9995318651199341
1000238,0.00015326341963373125,0.00037081100163049996,0.9994760155677795
1000239,0.00023577567480970174,0.000971882080193609,0.998792290687561
1000240,0.00021061219740658998,0.00022773128875996917,0.999561607837677
1000241,0.00016147273709066212,0.0005884910351596773,0.9992499947547913
1000242,0.0002929149486590177,0.0003368006437085569,0.999370276927948
1000243,0.00015840625565033406,0.00028827041387557983,0.999553382396698
1000244,0.0003013012756127864,0.0005442344699986279,0.9991544485092163
1000245,0.0002988196210935712,0.000439200404798612,0.9992619156837463
1000246,0.0002682656922843307,0.0012106948997825384,0.9985210299491882
1000247,0.00019514909945428371,0.0004584222915582359,0.9993464350700378
1000248,0.00010993709292961285,0.0002969196066260338,0.9995930790901184
1000249,0.0001178584570880048,0.00022536033065989614,0.9996567964553833
1000250,0.00025146716507151723,0.0005661865579895675,0.999182403087616
1000251,0.00018124155758414418,0.00041378301102668047,0.999405026435852
1000252,0.00012317651999183,0.00019338750280439854,0.9996833801269531
1000253,0.00021548554650507867,0.00041783598135225475,0.9993667006492615
1000254,0.0002667392836883664,0.0006590909324586391,0.9990741014480591
1000255,0.00023587880423292518,0.0005234165582805872,0.9992407560348511
1000256,0.00023304448404815048,0.0005730630364269018,0.9991939663887024
1000257,0.00040998533950187266,0.0012825662270188332,0.998307466506958
1000258,0.00028508284594863653,0.0004943064413964748,0.999220609664917
1000259,0.00031145638786256313,0.0005503761349245906,0.9991381168365479
1000260,0.00033877306850627065,0.0007230316405184567,0.9989381432533264
1000261,0.0003527260560076684,0.0007045029196888208,0.9989427924156189
1000262,0.0001824582286644727,0.0004405388899613172,0.9993769526481628
1000263,0.0002262514317408204,0.00035341724287718534,0.9994204044342041
1000264,0.0002491351042408496,0.0005689461249858141,0.9991818070411682
1000265,0.0002660125319380313,0.00042526889592409134,0.999308705329895
1000266,0.0003962592454627156,0.0006300457171164453,0.9989737272262573
1000267,0.00048684721696190536,0.0008404099498875439,0.9986728429794312
1000268,0.0002869317540898919,0.0007025003433227539,0.9990105628967285
1000269,0.00024756925995461643,0.0004907662514597178,0.9992616772651672
1000270,0.00029474491020664573,0.0008176396368071437,0.9988877177238464
1000271,0.0002292924909852445,0.00041312971734441817,0.9993575215339661
1000272,0.0002218392473878339,0.0006918346625752747,0.9990862607955933
1000273,0.0005236322176642716,0.0008203763281926513,0.9986560344696045
1000274,0.00023795820015948266,0.00044860708294436336,0.9993133544921875
1000275,0.00020503818814177066,0.0003583728685043752,0.9994365572929382
1000276,0.00026366778183728456,0.0004882504290435463,0.9992480874061584
1000277,0.0006567975506186485,0.0007716101827099919,0.9985716342926025
1000278,0.0003776572411879897,0.0005940396804362535,0.9990283250808716
1000279,0.00012529802916105837,0.00028542717336677015,0.9995892643928528
1000280,0.00034133007284253836,0.0005716322339139879,0.9990869760513306
1000281,0.00016349382349289954,0.0010894646402448416,0.9987469911575317
1000282,0.00013068801490589976,0.00038427318213507533,0.9994850158691406
1000283,0.0001835941948229447,0.0003736192302312702,0.9994427561759949
1000284,0.0002206552744610235,0.000253062869887799,0.9995262622833252
1000285,0.0003791563503909856,0.0007210977491922677,0.9988996982574463
1000286,0.0005851885653100908,0.0006405845051631331,0.9987742304801941
1000287,0.00010205597209278494,0.00023373635485768318,0.999664306640625
1000288,0.00022404170886147767,0.0005209040828049183,0.9992550015449524
1000289,0.00027750455774366856,0.0004971501184627414,0.9992252588272095
1000290,9.930886153597385e-05,0.00016316196706611663,0.999737560749054
1000291,0.00019740905554499477,0.0006654821336269379,0.9991372227668762
1000292,0.0002832869649864733,0.000873818586114794,0.9988428354263306
1000293,0.00014681339962407947,0.0002591278753243387,0.9995940327644348
1000294,0.00013500363274943084,0.00028561550425365567,0.9995793700218201
1000295,0.0004114466137252748,0.00033656382584013045,0.9992520213127136
1000296,0.0002546959731262177,0.00042189517989754677,0.9993233680725098
1000297,0.00016927914111874998,0.0003299505333416164,0.9995007514953613
1000298,8.855176565703005e-05,0.00023446358682122082,0.9996770620346069
1000299,0.00031182580278255045,0.0003355477238073945,0.9993526339530945
1000300,0.0001386925723636523,0.00021463002485688776,0.9996466636657715
1000301,0.00033505517058074474,0.000432580680353567,0.999232292175293
1000302,0.0003455392434261739,0.0010040788911283016,0.9986503720283508
1000303,0.00021667966211680323,0.00045693907304666936,0.9993263483047485
1000304,0.00020337992464192212,0.00023798893380444497,0.9995586276054382
1000305,8.866727148415521e-05,0.00013818372099194676,0.9997732043266296
1000306,0.0002769021666608751,0.0003842261794488877,0.9993389248847961
1000307,0.00041038033668883145,0.0007224147557280958,0.9988672733306885
1000308,0.0001852723944466561,0.0003373734652996063,0.9994773268699646
1000309,8.965167944552377e-05,0.0002627997600939125,0.9996476173400879
1000310,0.00015042632003314793,0.000323431973811239,0.9995262622833252
1000311,0.00027232032152824104,0.0003837633994407952,0.9993439316749573
1000312,0.00026661891024559736,0.0003718046355061233,0.9993615746498108
1000313,0.00024712076992727816,0.00021518701396416873,0.9995377063751221
1000314,0.00021994984126649797,0.00037935591535642743,0.9994007349014282
1000315,0.0007986039854586124,0.001069574966095388,0.9981318116188049
1000316,0.0002104905724991113,0.0002924368600361049,0.9994970560073853
1000317,0.00010961767111439258,0.00027634200523607433,0.9996140599250793
1000318,0.0002667592780198902,0.0005965721211396158,0.9991366267204285
1000319,0.0005129847559146583,0.0009539591846987605,0.9985330104827881
1000320,0.00018886334146372974,0.0002794740430545062,0.9995317459106445
1000321,0.0001952899037860334,0.00043329724576324224,0.9993714690208435
1000322,0.0002833108592312783,0.0003302959376014769,0.9993864297866821
1000323,0.0002492209314368665,0.0002153140230802819,0.9995354413986206
1000324,0.00016511956346221268,0.00033486320171505213,0.999500036239624
1000325,8.311357669299468e-05,0.00018073830869980156,0.9997361302375793
1000326,0.0005396868800744414,0.0009227311238646507,0.998537540435791
1000327,0.00023076549405232072,0.0002118703705491498,0.9995573163032532
1000328,0.00016484776278957725,0.0003984470386058092,0.9994366765022278
1000329,0.0002164106408599764,0.0002919849066529423,0.9994915723800659
1000330,0.00026414397871121764,0.00027428436442278326,0.9994615912437439
1000331,0.00030309855355881155,0.0004772463289555162,0.999219536781311
1000332,9.177083848044276e-05,0.00019517731561791152,0.9997130036354065
1000333,0.0005748429102823138,0.000642275670543313,0.9987829327583313
1000334,0.0002773573505692184,0.0002338273188797757,0.9994888305664062
1000335,0.00020033416512887925,0.00023725288338027894,0.9995624423027039
1000336,0.00047216113307513297,0.0006735434290021658,0.9988542795181274
1000337,0.00031539806514047086,0.000561597291380167,0.9991230368614197
1000338,0.0003969938843511045,0.0007734326645731926,0.9988295435905457
1000339,0.00016178737860172987,0.00023060395324137062,0.9996076226234436
1000340,0.00017228780779987574,0.00030676563619636,0.9995208978652954
1000341,0.00023964823049027473,0.0003232831950299442,0.999437153339386
1000342,0.0002656177675817162,0.0005326610989868641,0.9992017149925232
1000343,0.00015615164011251181,0.0003511988325044513,0.9994925260543823
1000344,0.0001317622809438035,0.0002601484302431345,0.9996080994606018
1000345,0.00018202893261332065,0.0004983579856343567,0.9993196725845337
1000346,0.00017928901070263237,0.00035557380761019886,0.9994651675224304
1000347,0.00026695974520407617,0.0005357196787372231,0.9991973042488098
1000348,0.00014804210513830185,0.0001730822114041075,0.9996789693832397
1000349,0.00014441552048083395,0.00036234731669537723,0.9994932413101196
1000350,0.00016333053645212203,0.00032134883804246783,0.9995152950286865
1000351,0.0002358410565648228,0.0004737134149763733,0.9992903470993042
1000352,0.0002763568190857768,0.0004296952101867646,0.9992939233779907
1000353,0.00010012836719397455,0.00018282032397110015,0.9997170567512512
1000354,3.7547582905972376e-05,0.00012468054774217308,0.9998377561569214
1000355,0.0002744983939919621,0.0005070779589004815,0.9992184638977051
1000356,0.0002996553957927972,0.0005979528650641441,0.9991024732589722
1000357,0.00012841152783948928,0.00036691519198939204,0.9995046854019165
1000358,9.202410001307726e-05,0.0003839026903733611,0.9995241165161133
1000359,9.517463331576437e-05,0.00026627551415003836,0.999638557434082
1000360,0.00012866465840488672,0.00037612279993481934,0.9994951486587524
1000361,0.00022698471730109304,0.0006146685918793082,0.9991582632064819
1000362,0.00024179830506909639,0.000378545984858647,0.9993796348571777
1000363,0.9985976815223694,0.00073341274401173,0.0006689255824312568
1000364,0.9988968372344971,0.0006340667023323476,0.00046903177280910313
1000365,0.9984303116798401,0.0009635865571908653,0.0006061011226847768
1000366,0.9979845285415649,0.0013235092628747225,0.0006918752333149314
1000367,0.9575404524803162,0.010184967890381813,0.03227454796433449
1000368,0.04421981796622276,0.0006126859225332737,0.9551674127578735
